ACCOUNTID,CUSTOMERID,ACCOUNTTYPE,ACCOUNTSTATUS,OPENDATE,CLOSEDATE
17078,7078,Checking,Active,2021-10-10,2024-11-13
17079,7079,Savings,Active,2023-04-16,2024-11-13
17080,7080,Savings,Dormant,2023-05-10,2024-11-13
17081,7081,Checking,Dormant,2020-12-03,2024-11-13
17082,7082,Savings,Dormant,2015-10-08,2024-11-13
17083,7083,Checking,Active,2022-09-01,2024-11-13
17084,7084,Checking,Dormant,2015-11-02,2024-11-13
17085,7085,Checking,Active,2024-01-01,2024-11-13
17086,7086,Savings,Active,2020-04-06,2024-11-13
17087,7087,Checking,Dormant,2021-11-02,2024-11-13
17088,7088,Savings,Active,2018-01-13,2024-11-13
17089,7089,Checking,Dormant,2019-03-13,2024-11-13
17090,7090,Checking,Dormant,2021-11-25,2024-11-13
17091,7091,Checking,Active,2017-01-28,2024-11-13
17092,7092,Savings,Active,2020-01-22,2024-11-13
17093,7093,Savings,Active,2022-06-22,2024-11-13
17094,7094,Savings,Dormant,2023-04-30,2024-11-13
17095,7095,Savings,Active,2023-11-19,2024-11-13
17096,7096,Savings,Active,2016-12-03,2024-11-13
17097,7097,Checking,Dormant,2017-07-27,2024-11-13
17098,7098,Savings,Dormant,2020-05-15,
17099,7099,Checking,Active,2017-06-25,2024-11-13
17100,7100,Checking,Active,2017-12-23,
17101,7101,Savings,Active,2015-02-22,2024-11-13
17102,7102,Checking,Dormant,2020-03-05,2024-11-13
17103,7103,Savings,Active,2016-01-19,2024-11-13
17104,7104,Checking,Active,2019-11-07,2024-11-13
17105,7105,Savings,Dormant,2018-01-07,2024-11-13
17106,7106,Checking,Active,2014-11-17,2024-11-13
17107,7107,Checking,Dormant,2020-03-04,2024-11-13
17108,7108,Checking,Dormant,2021-02-26,2024-11-13
17109,7109,Checking,Dormant,2016-07-03,2024-11-13
17110,7110,Savings,Active,2020-04-13,2024-11-13
17111,7111,Checking,Dormant,2017-04-01,2024-11-13
17112,7112,Checking,Dormant,2016-02-10,
17113,7113,Savings,Dormant,2020-02-29,2024-11-13
17114,7114,Checking,Active,2017-01-17,2024-11-13
17115,7115,Checking,Active,2024-04-14,2024-11-13
17116,7116,Savings,Dormant,2020-08-15,2024-11-13
17117,7117,Savings,Dormant,2020-10-15,2024-11-13
17118,7118,Savings,Dormant,2016-07-07,
17119,7119,Checking,Active,2015-05-16,2024-11-13
17120,7120,Checking,Active,2022-07-15,2024-11-13
17121,7121,Savings,Dormant,2023-08-27,2024-11-13
17122,7122,Savings,Active,2021-11-12,
17123,7123,Savings,Dormant,2023-01-22,2024-11-13
17124,7124,Checking,Dormant,2023-02-25,2024-11-13
17125,7125,Checking,Dormant,2021-02-02,2024-11-13
17126,7126,Checking,Active,2016-06-16,2024-11-13
17127,7127,Checking,Dormant,2014-12-15,2024-11-13
17128,7128,Checking,Active,2022-11-07,
17129,7129,Checking,Active,2018-01-01,2024-11-13
17130,7130,Checking,Active,2015-02-18,2024-11-13
17131,7131,Savings,Active,2020-03-12,2024-11-13
17132,7132,Savings,Active,2023-11-09,2024-11-13
17133,7133,Savings,Dormant,2023-12-03,2024-11-13
17134,7134,Checking,Active,2015-03-24,2024-11-13
17135,7135,Savings,Active,2017-06-06,2024-11-13
17136,7136,Checking,Active,2019-04-15,2024-11-13
17137,7137,Checking,Dormant,2016-06-21,2024-11-13
17138,7138,Savings,Active,2018-12-23,
17139,7139,Checking,Active,2016-12-26,2024-11-13
17140,7140,Savings,Dormant,2021-11-23,2024-11-13
17141,7141,Savings,Active,2021-03-27,2024-11-13
17142,7142,Savings,Dormant,2022-09-18,2024-11-13
17143,7143,Savings,Dormant,2015-11-17,2024-11-13
17144,7144,Checking,Active,2022-02-02,2024-11-13
17145,7145,Savings,Dormant,2023-11-28,
17146,7146,Checking,Dormant,2016-12-29,2024-11-13
17147,7147,Savings,Dormant,2020-01-03,2024-11-13
17148,7148,Savings,Active,2022-12-07,2024-11-13
17149,7149,Checking,Active,2016-04-07,2024-11-13
17150,7150,Checking,Active,2023-01-18,2024-11-13
17151,7151,Savings,Dormant,2020-05-22,2024-11-13
17152,7152,Savings,Active,2018-12-26,2024-11-13
17153,7153,Checking,Dormant,2015-04-09,2024-11-13
17154,7154,Savings,Dormant,2015-06-30,2024-11-13
17155,7155,Savings,Active,2018-09-02,2024-11-13
17156,7156,Savings,Active,2021-08-13,2024-11-13
17157,7157,Checking,Active,2020-10-08,2024-11-13
17158,7158,Checking,Dormant,2023-12-19,2024-11-13
17159,7159,Checking,Active,2015-08-02,2024-11-13
17160,7160,Savings,Dormant,2022-07-05,2024-11-13
17161,7161,Checking,Dormant,2020-02-24,2024-11-13
17162,7162,Checking,Dormant,2019-01-10,2024-11-13
17163,7163,Savings,Active,2023-03-14,
17164,7164,Checking,Active,2024-07-19,2024-11-13
17165,7165,Checking,Dormant,2020-05-09,2024-11-13
17166,7166,Checking,Dormant,2015-09-02,2024-11-13
17167,7167,Checking,Active,2022-07-20,2024-11-13
17168,7168,Savings,Dormant,2023-10-22,2024-11-13
17169,7169,Checking,Dormant,2015-10-31,
17170,7170,Checking,Dormant,2020-11-11,2024-11-13
17171,7171,Savings,Active,2018-03-10,2024-11-13
17172,7172,Savings,Dormant,2024-10-12,2024-11-13
17173,7173,Savings,Active,2018-04-11,2024-11-13
17174,7174,Checking,Active,2015-11-12,2024-11-13
17175,7175,Savings,Dormant,2022-09-06,2024-11-13
17176,7176,Savings,Dormant,2017-05-29,2024-11-13
17177,7177,Checking,Active,2017-08-14,2024-11-13
17178,7178,Savings,Active,2021-12-20,2024-11-13
17179,7179,Savings,Active,2023-01-04,2024-11-13
17180,7180,Checking,Dormant,2022-09-29,2024-11-13
17181,7181,Savings,Active,2017-08-05,2024-11-13
17182,7182,Savings,Dormant,2023-07-12,2024-11-13
17183,7183,Checking,Active,2018-05-03,
17184,7184,Savings,Dormant,2022-03-12,2024-11-13
17185,7185,Savings,Active,2023-10-07,2024-11-13
17186,7186,Checking,Dormant,2021-10-03,2024-11-13
17187,7187,Checking,Dormant,2022-04-30,2024-11-13
17188,7188,Savings,Active,2016-07-02,2024-11-13
17189,7189,Savings,Active,2018-10-28,2024-11-13
17190,7190,Checking,Active,2024-04-06,2024-11-13
17191,7191,Checking,Dormant,2024-07-23,2024-11-13
17192,7192,Savings,Active,2020-10-09,2024-11-13
17193,7193,Savings,Active,2019-03-22,2024-11-13
17194,7194,Checking,Dormant,2022-09-03,2024-11-13
17195,7195,Checking,Dormant,2024-08-03,2024-11-13
17196,7196,Checking,Active,2015-07-18,2024-11-13
17197,7197,Savings,Dormant,2019-01-09,2024-11-13
17198,7198,Savings,Active,2018-11-28,2024-11-13
17199,7199,Savings,Dormant,2021-04-20,2024-11-13
17200,7200,Checking,Dormant,2018-08-28,
17201,7201,Savings,Dormant,2016-06-15,2024-11-13
17202,7202,Checking,Dormant,2018-03-15,2024-11-13
17203,7203,Checking,Active,2018-02-16,2024-11-13
17204,7204,Checking,Active,2016-07-16,2024-11-13
17205,7205,Savings,Dormant,2020-04-02,2024-11-13
17206,7206,Savings,Dormant,2018-08-30,
17207,7207,Savings,Active,2018-12-29,2024-11-13
17208,7208,Checking,Active,2017-03-14,
17209,7209,Savings,Dormant,2022-10-23,2024-11-13
17210,7210,Checking,Dormant,2017-07-16,2024-11-13
17211,7211,Checking,Dormant,2019-11-19,2024-11-13
17212,7212,Savings,Dormant,2019-08-19,2024-11-13
17213,7213,Savings,Active,2015-05-29,2024-11-13
17214,7214,Checking,Dormant,2020-01-19,2024-11-13
17215,7215,Savings,Dormant,2018-05-20,2024-11-13
17216,7216,Savings,Dormant,2018-05-14,2024-11-13
17217,7217,Savings,Dormant,2023-12-30,
17218,7218,Checking,Active,2023-08-21,2024-11-13
17219,7219,Savings,Dormant,2021-09-18,2024-11-13
17220,7220,Savings,Active,2014-12-11,2024-11-13
17221,7221,Checking,Active,2023-10-01,2024-11-13
17222,7222,Savings,Active,2024-08-28,2024-11-13
17223,7223,Checking,Dormant,2023-12-19,2024-11-13
17224,7224,Checking,Dormant,2020-09-12,
17225,7225,Savings,Active,2021-12-08,2024-11-13
17226,7226,Checking,Active,2016-04-18,2024-11-13
17227,7227,Checking,Dormant,2018-07-20,2024-11-13
17228,7228,Checking,Dormant,2016-01-06,
17229,7229,Savings,Dormant,2016-11-01,2024-11-13
17230,7230,Savings,Dormant,2019-08-04,2024-11-13
17231,7231,Savings,Dormant,2016-10-11,
17232,7232,Checking,Dormant,2020-04-05,2024-11-13
17233,7233,Savings,Active,2023-04-23,2024-11-13
17234,7234,Savings,Active,2021-11-26,2024-11-13
17235,7235,Checking,Dormant,2016-12-10,2024-11-13
17236,7236,Savings,Dormant,2015-02-14,2024-11-13
17237,7237,Checking,Dormant,2021-03-09,2024-11-13
17238,7238,Checking,Dormant,2021-08-31,2024-11-13
17239,7239,Checking,Dormant,2019-04-24,2024-11-13
17240,7240,Checking,Dormant,2016-03-14,2024-11-13
17241,7241,Checking,Active,2015-01-27,2024-11-13
17242,7242,Checking,Active,2016-08-15,2024-11-13
17243,7243,Checking,Active,2015-01-26,2024-11-13
17244,7244,Savings,Active,2023-08-08,2024-11-13
17245,7245,Savings,Active,2016-06-16,2024-11-13
17246,7246,Savings,Dormant,2018-12-19,2024-11-13
17247,7247,Savings,Active,2024-04-03,2024-11-13
17248,7248,Savings,Active,2017-03-12,2024-11-13
17249,7249,Savings,Active,2018-08-17,2024-11-13
17250,7250,Checking,Active,2024-02-02,2024-11-13
17251,7251,Savings,Active,2015-10-07,2024-11-13
17252,7252,Checking,Active,2018-08-06,2024-11-13
17253,7253,Savings,Active,2015-08-13,2024-11-13
17254,7254,Checking,Dormant,2021-11-25,2024-11-13
17255,7255,Checking,Active,2023-07-23,2024-11-13
17256,7256,Savings,Active,2020-08-26,2024-11-13
17257,7257,Savings,Dormant,2015-06-21,2024-11-13
17258,7258,Savings,Active,2015-09-27,2024-11-13
17259,7259,Checking,Active,2024-04-09,2024-11-13
17260,7260,Checking,Dormant,2015-11-03,2024-11-13
17261,7261,Checking,Dormant,2020-11-11,2024-11-13
17262,7262,Checking,Dormant,2017-09-04,2024-11-13
17263,7263,Savings,Dormant,2019-09-24,2024-11-13
17264,7264,Savings,Active,2016-02-16,2024-11-13
17265,7265,Savings,Active,2016-12-17,2024-11-13
17266,7266,Checking,Active,2023-08-14,
17267,7267,Checking,Active,2022-03-15,2024-11-13
17268,7268,Checking,Active,2015-12-24,2024-11-13
17269,7269,Checking,Dormant,2019-03-04,2024-11-13
17270,7270,Checking,Dormant,2021-03-31,2024-11-13
17271,7271,Savings,Dormant,2021-05-31,2024-11-13
17272,7272,Checking,Dormant,2022-03-12,2024-11-13
17273,7273,Checking,Dormant,2017-10-25,2024-11-13
17274,7274,Checking,Dormant,2024-09-25,2024-11-13
17275,7275,Savings,Dormant,2021-01-12,2024-11-13
17276,7276,Checking,Dormant,2020-06-12,2024-11-13
17277,7277,Checking,Dormant,2017-11-24,2024-11-13
17278,7278,Checking,Dormant,2022-09-16,2024-11-13
17279,7279,Checking,Dormant,2019-02-02,2024-11-13
17280,7280,Savings,Dormant,2017-08-26,2024-11-13
17281,7281,Checking,Dormant,2017-10-10,2024-11-13
17282,7282,Checking,Dormant,2016-11-02,2024-11-13
17283,7283,Savings,Active,2016-05-23,2024-11-13
17284,7284,Checking,Active,2015-02-17,2024-11-13
17285,7285,Savings,Dormant,2015-11-28,2024-11-13
17286,7286,Savings,Active,2018-05-02,2024-11-13
17287,7287,Savings,Active,2023-07-13,
17288,7288,Savings,Active,2020-04-09,2024-11-13
17289,7289,Savings,Dormant,2016-05-12,
17290,7290,Checking,Dormant,2022-02-08,2024-11-13
17291,7291,Savings,Dormant,2016-05-23,2024-11-13
17292,7292,Savings,Active,2018-06-11,2024-11-13
17293,7293,Checking,Active,2022-01-22,2024-11-13
17294,7294,Checking,Dormant,2016-12-28,2024-11-13
17295,7295,Checking,Dormant,2023-11-29,2024-11-13
17296,7296,Savings,Dormant,2019-02-24,2024-11-13
17297,7297,Savings,Active,2016-05-23,2024-11-13
17298,7298,Savings,Dormant,2023-03-16,2024-11-13
17299,7299,Savings,Dormant,2016-10-04,2024-11-13
17300,7300,Checking,Active,2020-07-08,2024-11-13
17301,7301,Savings,Dormant,2020-02-22,2024-11-13
17302,7302,Checking,Dormant,2024-06-03,2024-11-13
17303,7303,Checking,Active,2020-04-02,2024-11-13
17304,7304,Savings,Active,2017-01-20,2024-11-13
17305,7305,Savings,Active,2022-04-17,2024-11-13
17306,7306,Checking,Dormant,2017-08-14,2024-11-13
17307,7307,Checking,Dormant,2017-04-14,2024-11-13
17308,7308,Checking,Active,2022-06-23,2024-11-13
17309,7309,Savings,Dormant,2023-03-13,2024-11-13
17310,7310,Savings,Active,2023-02-14,2024-11-13
17311,7311,Checking,Dormant,2024-11-09,2024-11-13
17312,7312,Checking,Dormant,2016-09-17,2024-11-13
17313,7313,Savings,Dormant,2018-03-26,2024-11-13
17314,7314,Checking,Active,2021-04-13,2024-11-13
17315,7315,Checking,Active,2024-08-01,2024-11-13
17316,7316,Savings,Dormant,2018-07-03,
17317,7317,Savings,Dormant,2019-02-22,2024-11-13
17318,7318,Savings,Dormant,2023-04-22,2024-11-13
17319,7319,Savings,Active,2020-10-23,2024-11-13
17320,7320,Savings,Dormant,2018-12-11,2024-11-13
17321,7321,Savings,Active,2020-05-02,2024-11-13
17322,7322,Checking,Active,2021-04-14,2024-11-13
17323,7323,Checking,Dormant,2017-05-03,2024-11-13
17324,7324,Checking,Active,2018-10-15,2024-11-13
17325,7325,Checking,Active,2022-06-28,2024-11-13
17326,7326,Savings,Dormant,2017-02-02,2024-11-13
17327,7327,Checking,Dormant,2015-09-21,2024-11-13
17328,7328,Checking,Active,2024-11-02,2024-11-13
17329,7329,Savings,Active,2024-03-17,2024-11-13
17330,7330,Savings,Active,2019-10-01,2024-11-13
17331,7331,Checking,Dormant,2015-10-23,2024-11-13
17332,7332,Checking,Dormant,2017-01-13,2024-11-13
17333,7333,Checking,Dormant,2022-12-13,2024-11-13
17334,7334,Checking,Active,2015-10-27,2024-11-13
17335,7335,Savings,Dormant,2024-04-08,2024-11-13
17336,7336,Savings,Dormant,2018-04-05,2024-11-13
17337,7337,Checking,Active,2017-02-20,2024-11-13
17338,7338,Savings,Dormant,2015-06-02,2024-11-13
17339,7339,Checking,Active,2022-10-22,2024-11-13
17340,7340,Savings,Dormant,2022-04-07,2024-11-13
17341,7341,Savings,Active,2020-04-16,2024-11-13
17342,7342,Checking,Active,2016-10-27,
17343,7343,Savings,Dormant,2015-10-23,2024-11-13
17344,7344,Checking,Active,2014-11-30,2024-11-13
17345,7345,Checking,Active,2023-11-14,2024-11-13
17346,7346,Checking,Active,2016-06-24,2024-11-13
17347,7347,Savings,Dormant,2023-06-15,2024-11-13
17348,7348,Checking,Dormant,2023-11-11,2024-11-13
17349,7349,Savings,Dormant,2014-11-13,
17350,7350,Savings,Dormant,2022-11-25,
17351,7351,Checking,Dormant,2015-01-17,2024-11-13
17352,7352,Savings,Active,2021-02-17,2024-11-13
17353,7353,Savings,Dormant,2018-03-27,2024-11-13
17354,7354,Savings,Active,2024-05-15,
17355,7355,Savings,Active,2015-08-26,2024-11-13
17356,7356,Checking,Active,2018-12-10,2024-11-13
17357,7357,Savings,Dormant,2021-03-23,2024-11-13
17358,7358,Checking,Active,2018-06-08,2024-11-13
17359,7359,Savings,Dormant,2023-09-05,2024-11-13
17360,7360,Savings,Active,2021-11-24,2024-11-13
17361,7361,Savings,Dormant,2017-06-25,2024-11-13
17362,7362,Checking,Active,2020-05-18,
17363,7363,Savings,Dormant,2019-11-02,2024-11-13
17364,7364,Checking,Active,2015-03-04,2024-11-13
17365,7365,Savings,Active,2021-05-15,2024-11-13
17366,7366,Checking,Dormant,2015-01-21,2024-11-13
17367,7367,Checking,Active,2017-03-03,2024-11-13
17368,7368,Savings,Dormant,2023-01-18,2024-11-13
17369,7369,Savings,Active,2018-02-26,2024-11-13
17370,7370,Checking,Dormant,2015-06-14,2024-11-13
17371,7371,Checking,Dormant,2015-01-02,
17372,7372,Checking,Active,2024-03-03,2024-11-13
17373,7373,Savings,Dormant,2023-12-02,2024-11-13
17374,7374,Checking,Dormant,2017-10-01,2024-11-13
17375,7375,Checking,Active,2023-09-09,2024-11-13
17376,7376,Checking,Active,2024-06-03,2024-11-13
17377,7377,Checking,Active,2017-01-31,2024-11-13
17378,7378,Checking,Active,2021-01-24,2024-11-13
17379,7379,Savings,Active,2018-03-29,2024-11-13
17380,7380,Checking,Active,2018-06-08,2024-11-13
17381,7381,Checking,Active,2015-03-27,2024-11-13
17382,7382,Checking,Active,2017-02-06,2024-11-13
17383,7383,Checking,Dormant,2021-12-29,2024-11-13
17384,7384,Checking,Active,2022-06-11,
17385,7385,Savings,Dormant,2022-09-16,2024-11-13
17386,7386,Savings,Active,2015-12-23,2024-11-13
17387,7387,Checking,Dormant,2019-05-10,2024-11-13
17388,7388,Checking,Active,2022-11-04,2024-11-13
17389,7389,Savings,Dormant,2018-05-28,2024-11-13
17390,7390,Savings,Dormant,2023-07-23,2024-11-13
17391,7391,Savings,Active,2017-11-20,2024-11-13
17392,7392,Savings,Active,2016-12-25,2024-11-13
17393,7393,Savings,Active,2017-06-02,2024-11-13
17394,7394,Checking,Dormant,2019-04-11,2024-11-13
17395,7395,Checking,Dormant,2019-03-29,2024-11-13
17396,7396,Checking,Dormant,2022-03-03,2024-11-13
17397,7397,Savings,Active,2021-05-07,2024-11-13
17398,7398,Savings,Dormant,2021-10-21,
17399,7399,Checking,Active,2017-03-26,2024-11-13
17400,7400,Savings,Active,2024-01-07,2024-11-13
17401,7401,Savings,Active,2020-12-05,2024-11-13
17402,7402,Checking,Active,2020-08-29,2024-11-13
17403,7403,Checking,Dormant,2017-03-11,2024-11-13
17404,7404,Checking,Active,2020-05-02,2024-11-13
17405,7405,Savings,Active,2023-10-21,2024-11-13
17406,7406,Checking,Active,2019-11-23,2024-11-13
17407,7407,Savings,Dormant,2018-05-26,2024-11-13
17408,7408,Checking,Active,2022-01-23,2024-11-13
17409,7409,Checking,Active,2023-02-26,2024-11-13
17410,7410,Savings,Dormant,2021-11-28,2024-11-13
17411,7411,Savings,Dormant,2019-05-13,2024-11-13
17412,7412,Checking,Dormant,2020-01-25,2024-11-13
17413,7413,Savings,Active,2017-01-16,2024-11-13
17414,7414,Checking,Dormant,2019-09-18,2024-11-13
17415,7415,Savings,Dormant,2019-07-30,
17416,7416,Checking,Dormant,2015-12-04,2024-11-13
17417,7417,Savings,Active,2022-08-20,2024-11-13
17418,7418,Savings,Active,2016-09-23,2024-11-13
17419,7419,Checking,Active,2017-11-28,2024-11-13
17420,7420,Checking,Dormant,2016-10-31,2024-11-13
17421,7421,Savings,Active,2018-02-21,2024-11-13
17422,7422,Checking,Dormant,2018-03-25,2024-11-13
17423,7423,Checking,Active,2019-01-10,2024-11-13
17424,7424,Checking,Dormant,2019-03-11,
17425,7425,Checking,Active,2020-08-31,2024-11-13
17426,7426,Checking,Dormant,2017-12-01,2024-11-13
17427,7427,Checking,Dormant,2015-01-10,
17428,7428,Savings,Active,2021-09-12,2024-11-13
17429,7429,Checking,Dormant,2015-12-19,2024-11-13
17430,7430,Savings,Active,2024-05-31,2024-11-13
17431,7431,Savings,Dormant,2016-04-12,2024-11-13
17432,7432,Savings,Dormant,2017-09-27,2024-11-13
17433,7433,Savings,Dormant,2016-08-01,2024-11-13
17434,7434,Checking,Dormant,2018-08-07,2024-11-13
17435,7435,Checking,Active,2019-03-20,2024-11-13
17436,7436,Checking,Active,2017-06-11,
17437,7437,Savings,Active,2021-07-16,2024-11-13
17438,7438,Checking,Dormant,2015-03-28,2024-11-13
17439,7439,Checking,Dormant,2020-10-02,2024-11-13
17440,7440,Checking,Active,2022-07-21,2024-11-13
17441,7441,Checking,Active,2024-08-08,2024-11-13
17442,7442,Checking,Active,2021-07-09,
17443,7443,Savings,Dormant,2018-02-12,2024-11-13
17444,7444,Checking,Dormant,2023-08-08,2024-11-13
17445,7445,Checking,Dormant,2023-10-01,2024-11-13
17446,7446,Checking,Active,2021-07-14,2024-11-13
17447,7447,Savings,Dormant,2024-04-26,
17448,7448,Savings,Active,2017-04-14,2024-11-13
17449,7449,Checking,Active,2019-11-12,2024-11-13
17450,7450,Savings,Active,2020-03-08,2024-11-13
17451,7451,Savings,Active,2024-10-18,
17452,7452,Checking,Active,2018-10-30,2024-11-13
17453,7453,Savings,Active,2017-07-22,2024-11-13
17454,7454,Checking,Active,2019-10-06,2024-11-13
17455,7455,Checking,Active,2019-08-07,
17456,7456,Savings,Dormant,2018-04-09,2024-11-13
17457,7457,Checking,Dormant,2018-02-04,2024-11-13
17458,7458,Checking,Dormant,2020-07-28,2024-11-13
17459,7459,Checking,Dormant,2023-11-13,2024-11-13
17460,7460,Checking,Dormant,2021-06-20,2024-11-13
17461,7461,Checking,Dormant,2021-01-14,
17462,7462,Checking,Active,2015-05-27,2024-11-13
17463,7463,Checking,Dormant,2019-05-12,2024-11-13
17464,7464,Checking,Active,2020-06-10,2024-11-13
17465,7465,Savings,Dormant,2020-09-02,2024-11-13
17466,7466,Checking,Dormant,2024-05-13,2024-11-13
17467,7467,Checking,Dormant,2021-01-27,2024-11-13
17468,7468,Savings,Active,2017-09-24,2024-11-13
17469,7469,Savings,Active,2023-07-27,2024-11-13
17470,7470,Savings,Active,2023-08-17,
17471,7471,Checking,Active,2019-09-08,2024-11-13
17472,7472,Savings,Active,2024-06-18,
17473,7473,Checking,Active,2024-10-21,
17474,7474,Checking,Active,2020-03-31,2024-11-13
17475,7475,Savings,Dormant,2016-02-07,2024-11-13
17476,7476,Savings,Dormant,2021-04-27,2024-11-13
17477,7477,Checking,Dormant,2021-03-15,2024-11-13
17478,7478,Checking,Dormant,2015-08-22,2024-11-13
17479,7479,Checking,Dormant,2022-04-20,2024-11-13
17480,7480,Savings,Active,2021-04-12,2024-11-13
17481,7481,Savings,Dormant,2016-05-18,2024-11-13
17482,7482,Savings,Active,2024-05-31,
17483,7483,Savings,Active,2023-06-19,2024-11-13
17484,7484,Checking,Dormant,2021-09-26,2024-11-13
17485,7485,Checking,Active,2015-10-14,2024-11-13
17486,7486,Savings,Dormant,2022-01-31,2024-11-13
17487,7487,Checking,Dormant,2018-11-23,2024-11-13
17488,7488,Checking,Active,2020-01-09,2024-11-13
17489,7489,Checking,Active,2024-02-18,2024-11-13
17490,7490,Checking,Active,2018-03-08,
17491,7491,Savings,Active,2017-12-02,2024-11-13
17492,7492,Checking,Dormant,2016-02-25,2024-11-13
17493,7493,Checking,Active,2020-04-07,2024-11-13
17494,7494,Savings,Active,2017-07-17,2024-11-13
17495,7495,Checking,Dormant,2017-08-09,
17496,7496,Savings,Active,2020-09-08,2024-11-13
17497,7497,Checking,Active,2020-07-24,2024-11-13
17498,7498,Savings,Active,2021-05-08,2024-11-13
17499,7499,Checking,Dormant,2020-07-10,2024-11-13
17500,7500,Checking,Active,2016-08-17,2024-11-13
17501,7501,Savings,Dormant,2016-01-08,2024-11-13
17502,7502,Checking,Active,2015-05-10,2024-11-13
17503,7503,Checking,Dormant,2015-07-29,2024-11-13
17504,7504,Savings,Active,2023-04-15,2024-11-13
17505,7505,Checking,Dormant,2020-07-21,2024-11-13
17506,7506,Savings,Dormant,2024-08-14,2024-11-13
17507,7507,Savings,Active,2020-06-10,2024-11-13
