TRANSACTIONID,CUSTOMERID,ACCOUNTID,TRANSACTIONTYPEID,BRANCHID,DATEID,AMOUNT,BALANCEAFTERTRANSACTION
59509,3629,13629,1,75,840,2139.85,10244.35
59510,8660,18660,2,96,262,2661.8,2061.68
59511,9742,3673,3,57,857,4759.14,4381.68
59512,12663,22663,1,68,775,3606.45,17541.63
59513,13492,23492,2,45,503,2464.85,4994.77
59514,5843,4713,3,39,1078,2371.1,12509.0
59515,8330,18330,1,18,477,4989.69,12258.72
59516,2197,12197,2,33,324,617.63,14981.21
59517,14034,24034,2,25,495,2793.87,6976.89
59518,5502,2867,3,26,382,2206.94,5762.64
59519,9151,4788,3,60,833,2384.7,9718.61
59520,12293,25219,1,53,1077,4017.83,17379.45
59521,345,3815,3,40,908,3667.92,15758.42
59522,5952,15952,1,94,1006,526.28,8965.89
59523,3737,13737,2,39,892,3869.66,16730.66
59524,5973,15973,1,88,849,1639.12,10100.53
59525,7870,17870,1,24,27,4050.95,16254.04
59526,13674,23674,2,57,623,1704.38,13197.06
59527,4230,4437,3,2,977,3589.14,8028.17
59528,578,10578,1,92,933,2672.59,6163.9
59529,1888,3662,3,16,837,3191.8,19916.14
59530,14517,24517,2,100,319,3058.55,1653.69
59531,10416,20416,2,39,587,1445.12,3824.08
59533,9443,8133,3,69,1089,3903.36,8315.83
59535,10982,1535,3,53,1091,1602.46,1064.69
59536,14271,1999,3,10,877,3225.4,6237.07
59537,8459,18459,1,46,423,251.17,10810.67
59538,6638,16638,1,60,913,3492.04,9501.04
59539,14809,24809,2,4,542,3353.0,18179.37
59540,1520,11520,1,90,1059,2735.08,17324.45
59541,8218,18218,2,95,1091,1951.98,1948.62
59542,10682,20682,2,26,382,1814.78,5700.76
59543,5418,15418,2,60,711,844.66,11816.05
59545,11606,9929,3,58,1048,4084.02,8458.03
59546,13181,23181,1,22,934,2151.31,17480.32
59547,9782,19782,1,63,278,1757.52,5844.93
59548,9743,19743,1,57,447,318.02,16307.93
59549,4774,14774,1,8,492,2738.99,622.01
59550,12443,5632,3,47,468,3763.09,17813.86
59551,11602,21602,1,43,935,566.0,2489.35
59552,3517,13517,1,9,718,989.0,10818.89
59553,4771,14771,1,73,754,4693.95,3943.44
59554,296,10296,1,57,739,2470.41,18941.95
59555,13245,5290,3,2,628,2469.91,1602.37
59556,2127,12127,2,16,967,2189.04,3368.59
59558,13164,23164,1,30,474,121.12,3842.81
59559,2020,12020,2,5,540,4435.15,7014.98
59560,7136,17136,2,14,514,3003.93,7471.97
59561,9653,4193,3,38,1057,3685.02,16468.6
59562,5808,6597,3,18,848,1911.47,9246.0
59563,5012,15012,1,80,843,4685.96,2676.8
59564,9835,19835,1,89,982,4463.54,11578.05
59565,830,10830,1,68,852,769.21,6928.37
59566,6442,16442,2,95,1057,3484.39,15750.14
59567,5034,15034,2,35,799,4542.05,4957.26
59568,6854,16854,2,21,498,4676.11,2956.22
59569,7911,8882,3,30,112,3300.89,8966.83
59570,14875,24875,1,61,804,2488.8,8930.24
59571,11806,6686,3,73,717,2336.39,8865.95
59573,10803,20803,1,59,571,211.75,2512.49
59574,11440,21440,2,17,584,4992.23,6751.88
59575,2593,5988,3,75,189,4783.55,5756.26
59576,2188,12188,1,15,128,3864.5,11504.26
59577,4752,25340,1,48,781,2524.19,14807.76
59578,12980,4833,3,60,730,3886.16,12419.14
59579,8623,5241,3,68,761,1418.89,10585.1
59580,14619,24619,2,70,998,2728.65,11576.92
59581,4976,14976,2,48,910,2268.41,19504.29
59582,9808,19808,1,94,657,4993.42,5438.36
59584,10480,20480,2,78,852,101.53,3629.6
59585,1296,11296,2,25,1012,2719.57,11488.34
59586,2659,12659,1,19,825,3648.46,9155.39
59588,4909,7043,3,80,726,4552.79,18727.39
59589,9721,5224,3,79,621,4212.37,12882.62
59590,1602,11602,1,62,525,1233.58,2743.58
59591,7342,4029,3,9,590,639.18,12535.07
59592,9330,19330,1,41,207,1163.73,17249.49
59593,1543,11543,2,78,894,4638.85,10921.38
59594,4672,14672,1,20,279,4399.12,5796.95
59595,8653,18653,1,6,585,689.44,16692.2
59596,2420,6782,3,37,1007,792.05,8761.01
59597,2497,12497,1,70,233,3536.89,8305.75
59598,8975,9614,3,38,1089,2678.79,9806.39
59599,10346,20346,1,29,310,3599.3,4517.72
59600,704,10704,2,91,503,65.9,15838.8
59601,4006,14006,2,53,811,1298.53,14765.81
59602,9918,19918,1,47,441,4784.2,4191.63
59603,7653,17653,1,21,1090,2682.77,16697.14
59604,1134,11134,1,67,628,2456.7,11817.75
59605,12472,5169,3,33,816,1992.85,18861.39
59606,10919,20919,2,31,720,4804.08,5947.06
59607,7741,17741,2,83,592,3265.38,11789.99
59608,6373,16373,1,27,67,645.73,12585.64
59609,10475,6941,3,83,211,2091.25,9581.23
59610,6749,9675,3,61,774,1191.65,19023.03
59611,8905,18905,1,12,76,4530.05,17104.36
59612,4348,14348,2,85,616,3028.68,7379.58
59613,6679,16679,2,64,902,4576.81,2471.16
59614,11188,21188,1,75,321,3080.68,12644.81
59615,10085,275,3,27,777,877.98,5767.96
59616,2402,6544,3,23,278,1395.3,7348.33
59617,10652,20652,1,44,245,80.06,16539.82
59618,39,8370,3,60,633,760.97,10959.68
59619,7075,17075,2,32,549,4148.45,12062.08
59620,6212,16212,1,65,105,387.66,9657.86
59621,3944,9045,3,33,973,3349.22,12017.33
59622,14709,2876,3,9,694,395.91,19944.75
59623,2953,3148,3,10,314,2763.6,14613.47
59624,6247,16247,2,46,486,2276.52,3537.38
59626,4446,14446,2,81,836,4586.11,11545.39
59627,14859,24859,2,62,1082,105.64,4075.04
59629,13987,23987,1,6,39,212.75,4607.04
59630,5797,4069,3,22,3,4774.11,7279.5
59631,5238,15238,2,75,1055,3212.79,11271.17
59632,787,10787,2,73,602,424.7,7273.02
59633,10232,968,3,45,440,119.35,9777.15
59634,4922,14922,1,30,26,1100.85,1909.26
59635,14374,3774,3,25,709,1636.24,13800.63
59636,1503,11503,1,75,741,3520.88,5720.24
59637,361,10361,1,89,756,3239.4,4505.64
59638,9147,19147,2,19,59,4146.47,12570.61
59639,14050,9602,3,95,568,3708.07,12800.25
59640,2958,12958,2,78,933,1245.51,16113.62
59641,14052,24052,2,5,364,3599.22,4662.91
59642,7863,17863,1,19,779,3257.27,8848.51
59643,11989,21989,2,19,326,3116.17,14218.99
59644,2261,12261,1,8,758,1785.21,5637.24
59645,14696,24696,1,4,368,2399.72,13642.55
59646,13286,3634,3,85,392,4499.29,914.82
59647,11851,25624,1,25,952,491.0,12157.49
59648,6743,16743,1,35,526,1165.12,11746.8
59649,7064,17064,2,48,473,439.61,16963.11
59650,14728,24728,2,21,1025,2058.33,11805.5
59651,2305,12305,2,8,729,1277.44,13938.24
59652,12666,22666,2,20,526,494.47,13641.35
59653,6952,16952,2,25,243,1090.79,6465.2
59654,31,10031,2,47,762,270.78,3607.28
59655,3344,13344,1,53,839,364.44,17588.57
59657,10965,20965,2,76,218,622.09,7188.97
59658,13661,23661,1,40,576,1270.78,16522.23
59659,2267,12267,1,81,288,3288.32,1566.35
59661,3480,13480,2,33,347,369.89,18749.1
59662,3071,554,3,42,216,4778.53,10222.2
59664,6749,7013,3,26,177,4324.26,5596.58
59665,3158,13158,1,23,843,4609.94,2528.0
59666,2458,12458,1,5,644,3528.15,17928.88
59667,9752,19752,2,100,748,629.59,8469.67
59668,10418,20418,2,93,75,3196.7,19732.29
59669,8050,18050,2,26,513,541.68,7564.52
59670,7230,17230,2,2,857,4558.15,15194.41
59671,8602,7497,3,98,557,1190.34,1384.15
59672,14178,24178,1,34,12,2009.45,11291.24
59673,2474,5080,3,9,48,3550.48,3012.83
59674,14079,24079,2,45,576,893.33,7900.23
59675,3530,13530,2,87,500,4217.7,4679.91
59676,9623,6078,3,51,1076,3244.94,6846.36
59677,3166,13166,1,27,1018,2314.93,11717.52
59678,2951,12951,2,17,992,1490.59,4053.33
59680,7375,17375,2,14,1003,2132.02,3880.86
59681,8104,5084,3,84,710,961.3,17734.98
59682,453,890,3,7,451,2073.82,13133.6
59683,704,10704,1,78,614,2420.25,17762.95
59684,2616,12616,1,8,132,3158.09,19870.21
59685,2115,3828,3,6,577,1693.01,1847.51
59686,14099,24099,1,61,1043,4480.57,6642.25
59687,5191,15191,2,95,593,1607.75,17108.28
59688,11750,21750,1,47,991,4894.38,1459.34
59689,7183,3400,3,24,332,1509.82,18768.08
59690,470,10470,2,64,1023,3945.13,13475.82
59691,4878,14878,2,66,816,1292.6,1529.76
59692,7566,17566,1,32,170,62.67,7664.85
59693,572,10572,1,64,82,236.22,3978.41
59694,857,10857,1,84,551,1197.59,19817.71
59695,5868,15868,1,55,370,3647.0,13358.78
59697,9797,19797,2,72,80,2596.85,3291.49
59698,9738,19738,2,8,239,2827.79,9543.9
59699,12947,22947,1,14,437,1298.2,12231.21
59700,7125,1886,3,54,141,3849.09,17001.23
59702,1632,11632,1,18,340,3246.51,14934.93
59703,5409,15409,1,99,421,1350.93,9418.5
59704,11569,21569,1,79,15,4795.01,7065.41
59705,1809,11809,2,80,1022,1940.45,10914.79
59706,10243,20243,2,97,933,1746.48,8960.31
59707,9433,8619,3,70,35,197.54,12729.51
59708,14609,7013,3,68,170,646.9,13536.36
59710,9669,19669,1,50,1047,668.86,18182.69
59711,10898,20898,2,61,1058,2650.14,7753.24
59712,2978,12978,1,36,885,2739.13,17333.67
59713,8327,3501,3,76,1030,1676.57,7753.12
59714,1516,11516,1,37,962,3738.69,19008.38
59715,13571,23571,1,6,834,4238.85,14574.18
59716,9750,19750,1,10,889,4561.2,10378.94
59717,7975,17975,1,15,1066,2770.7,15163.08
59719,10092,9450,3,37,658,2788.18,6138.18
59720,14313,24313,2,31,737,4840.8,9334.41
59721,13931,25814,2,64,967,486.57,18593.7
59722,9581,9909,3,85,5,2399.9,7096.18
59723,12427,9025,3,75,1009,1779.35,18317.15
59724,10063,20063,2,33,389,4002.71,8432.99
59725,11624,21624,2,21,517,2249.18,15272.87
59726,6117,5927,3,31,555,1610.6,13612.25
59727,13492,23492,1,42,857,4146.09,17554.93
59728,5807,9045,3,62,267,2169.15,9592.17
59730,9841,19841,2,75,126,2038.3,2689.52
59731,8275,1582,3,20,735,4297.25,10490.33
59733,7491,17491,1,73,260,4006.87,17212.4
59734,8167,18167,1,15,598,2038.19,14985.6
59735,9455,19455,2,17,549,2926.58,2788.66
59736,7825,1564,3,99,366,2480.5,3748.36
59738,3922,3912,3,99,359,259.23,4350.53
59740,763,10763,1,42,167,4172.87,19295.81
59741,8818,1620,3,77,148,2722.09,14310.09
59742,5863,15863,2,47,294,3403.67,11429.36
59743,9127,19127,1,7,728,2758.88,8428.41
59745,11809,5461,3,83,342,843.62,13933.05
59746,5094,870,3,26,25,547.17,8083.46
59747,4497,14497,1,84,333,2372.12,4309.6
59748,2716,12716,1,87,437,3298.84,19403.07
59749,10651,6688,3,23,344,1736.67,1335.59
59750,6857,16857,2,4,968,1459.97,9978.69
59751,11416,21416,1,50,898,1950.58,4128.5
59752,1011,11011,2,75,672,3059.61,15983.9
59753,13806,23806,2,84,630,1786.41,17018.26
59754,2715,2532,3,52,1068,4013.91,1548.46
59755,2691,12691,1,96,129,1267.25,18906.49
59757,6271,4065,3,29,361,317.04,2679.14
59758,6554,16554,2,96,295,3248.31,19080.21
59759,2769,12769,2,44,953,1752.02,19611.86
59760,14601,5247,3,52,870,3319.78,11467.15
59762,9681,19681,2,10,726,3276.03,16410.92
59763,13426,4695,3,65,623,4675.37,2372.9
59764,3134,13134,2,12,355,1173.27,6680.9
59766,3122,13122,1,52,634,354.33,17340.18
59767,2132,12132,1,82,690,1325.67,14858.53
59768,11063,5882,3,67,817,1430.11,6293.06
59769,5094,15094,1,94,344,1342.71,6656.85
59770,13639,23639,2,50,790,1928.77,8904.18
59771,10097,20097,1,55,318,1594.33,1399.04
59772,12332,22332,2,94,685,1970.77,5833.61
59773,284,10284,2,39,54,4247.3,12012.44
59774,11826,21826,2,25,872,2507.4,3159.27
59775,9691,19691,2,91,1059,4486.26,3354.97
59776,796,8537,3,62,365,4980.53,9805.73
59777,3074,13074,2,16,643,3104.26,2504.25
59778,11812,6955,3,19,780,3705.91,19713.82
59779,5163,15163,1,36,1082,1369.61,13213.36
59780,515,10515,2,79,209,2245.37,6785.04
59781,13807,23807,2,9,961,2346.4,14427.86
59782,527,2602,3,27,94,2529.89,6064.99
59783,4251,14251,2,99,1020,2710.16,6668.45
59784,12907,22907,1,67,347,3300.01,1011.86
59785,14041,24041,2,100,574,2632.49,9269.37
59786,1028,4698,3,91,145,4555.53,18959.54
59789,2556,12556,2,69,844,4545.88,15273.01
59791,936,10936,2,4,496,3475.73,1911.57
59792,13788,23788,2,72,205,4190.74,8417.35
59793,14019,24019,2,2,968,4735.56,3304.57
59794,6213,7919,3,24,931,4803.46,16380.16
59795,9633,19633,1,2,454,3975.86,8336.55
59796,4499,14499,1,69,684,3758.9,17744.47
59797,3734,13734,1,1,1056,2325.34,7935.11
59798,4680,14680,1,46,945,3396.69,3878.02
59799,10310,20310,1,23,1089,1880.15,16667.66
59800,9157,19157,2,16,940,2249.35,17451.24
59801,5011,15011,1,37,861,3935.07,7037.48
59802,2688,12688,2,89,206,4294.71,15018.68
59803,1660,11660,1,73,1077,1466.94,2635.53
59804,451,5125,3,54,839,2803.78,2887.96
59805,7203,2374,3,83,965,4636.02,5730.92
59806,10038,8099,3,66,714,4142.66,10296.02
59807,11509,21509,2,33,334,1588.73,14003.25
59808,13657,23657,2,94,395,2946.5,14761.94
59809,7544,17544,2,58,856,4886.41,7563.6
59810,4462,14462,2,52,153,2200.56,2342.29
59811,10716,784,3,56,554,3791.62,4107.44
59813,10557,20557,2,81,110,3049.63,7833.08
59814,9454,19454,1,52,702,1441.3,4088.0
59815,13568,7951,3,44,380,421.92,11583.61
59817,2763,12763,1,36,741,910.59,19721.26
59818,1357,11357,2,93,656,505.69,14216.46
59819,805,10805,2,97,693,3909.05,9347.11
59820,11061,21061,1,38,930,732.53,9854.73
59821,5414,25431,2,94,210,4250.22,16689.48
59822,4046,6471,3,34,838,1889.31,14578.71
59823,8016,18016,1,68,1075,3769.72,16038.92
59824,7839,17839,2,89,1094,2674.06,7545.25
59825,13091,23091,2,59,239,3168.54,9015.05
59826,6538,16538,1,41,974,4812.98,4675.45
59827,13382,23382,1,74,835,481.92,6725.04
59828,508,10508,2,95,645,4616.78,1417.22
59829,3745,6790,3,69,251,1243.45,13046.7
59830,6337,16337,2,73,581,2566.07,16595.54
59831,6173,1594,3,84,662,1689.81,7811.75
59832,13095,23095,2,90,741,792.95,16207.12
59833,3299,13299,1,99,797,4173.58,8690.94
59836,3059,13059,2,65,334,3437.14,6955.71
59837,4678,9067,3,9,1024,1313.39,6870.61
59838,723,10723,1,13,726,163.82,16076.5
59839,7377,25708,1,66,632,1087.43,2452.45
59840,2006,12006,1,91,55,438.04,4939.15
59841,3735,4081,3,13,803,3121.53,4661.85
59842,13645,5274,3,9,343,3043.69,6678.59
59845,6212,16212,2,24,387,1461.18,13088.11
59846,8994,6922,3,52,631,4607.05,18729.03
59848,4214,14214,1,20,185,581.64,15702.08
59849,14309,9317,3,60,993,4056.88,1152.22
59850,12255,22255,2,18,584,4931.56,5184.98
59851,12029,22029,1,25,520,4736.15,18124.7
59852,9881,19881,1,7,819,2406.2,13070.87
59853,686,2052,3,12,465,3005.51,19975.13
59854,6614,534,3,7,2,1073.69,16833.59
59855,14439,24439,2,74,479,834.55,6778.03
59856,4336,14336,1,31,399,2692.65,12420.16
59857,13788,554,3,7,523,3399.82,10876.18
59858,7883,17883,1,1,755,3423.16,12172.57
59860,9065,7864,3,16,765,3967.32,5691.92
59861,7780,17780,1,75,673,1243.35,10090.52
59862,1019,4287,3,24,943,2870.98,11573.71
59863,3854,13854,2,23,546,3115.64,14334.54
59864,14207,24207,1,18,81,297.38,9666.28
59865,10066,20066,2,4,660,1887.13,6997.49
59866,7927,1719,3,9,549,1078.15,7355.83
59868,1437,11437,1,49,442,1939.45,6536.94
59869,433,10433,2,18,956,3411.7,14506.54
59870,12865,22865,1,74,696,361.98,14871.47
59871,8775,18775,1,9,289,2296.84,19106.67
59872,12987,22987,2,50,481,4384.44,18724.27
59873,1355,11355,1,72,504,2433.4,6052.09
59874,2076,12076,2,30,333,4042.87,17101.3
59875,7494,4834,3,18,254,2604.46,16748.46
59876,1438,3497,3,22,981,318.82,1086.91
59877,11458,6098,3,58,731,1863.71,17581.02
59878,3856,2284,3,17,46,1490.04,13856.61
59879,13,10013,2,15,548,1562.75,3252.46
59881,4809,14809,1,54,447,4086.3,17819.82
59882,485,10485,2,31,500,2012.07,19000.31
59883,9458,19458,2,49,765,922.51,7749.6
59884,10032,20032,1,2,898,2995.94,3185.72
59885,599,1282,3,74,931,3698.74,2350.12
59886,5451,15451,1,6,178,4023.53,1677.39
59887,4867,14867,2,29,655,1395.44,8106.59
59888,10927,20927,2,8,1070,69.06,8409.12
59889,5596,3707,3,72,502,4283.05,2573.82
59890,6132,2076,3,34,747,4699.36,12233.4
59891,9547,7909,3,74,1047,2568.82,10619.94
59892,10144,8059,3,28,801,2881.44,14476.82
59893,1466,11466,2,24,436,875.98,5847.67
59894,5802,15802,2,96,37,4642.26,8890.12
59895,7519,4118,3,96,990,3288.66,10260.66
59897,12180,8802,3,16,561,1680.74,2606.48
59898,12300,4546,3,76,939,3336.82,2601.52
59899,3714,3617,3,39,696,188.99,6856.91
59900,3618,13618,1,51,196,1038.3,12190.81
59901,7742,17742,2,66,1007,4028.41,2244.37
59902,8265,18265,2,21,899,493.4,17817.07
59903,3600,3891,3,39,781,1419.51,9450.49
59904,1495,11495,1,79,124,4619.34,681.51
59905,2320,12320,2,85,683,1513.74,9895.37
59906,13918,23918,1,54,525,4098.43,17110.41
59907,14261,724,3,59,824,3902.48,16731.59
59908,5423,15423,1,44,1029,1733.02,8016.4
59909,7457,7600,3,78,594,3704.15,1046.41
59910,107,8583,3,57,255,2528.2,10777.31
59911,1440,11440,2,45,1087,3077.53,954.73
59912,14401,24401,1,8,814,2096.47,2132.77
59913,6201,3826,3,46,816,543.45,17145.54
59914,14383,3827,3,66,266,4612.9,2501.59
59915,14212,24212,1,38,1039,1529.43,6458.33
59916,10878,494,3,67,904,1622.42,19702.38
59917,5569,15569,2,3,1032,4422.86,11526.52
59918,4777,6928,3,22,534,3290.6,9180.17
59919,13767,2173,3,46,1084,1087.22,11456.53
59920,1732,11732,1,74,767,1410.68,16840.4
59921,11440,1560,3,54,158,1789.0,18031.31
59922,2207,12207,2,58,917,3580.48,7590.74
59923,13258,23258,2,19,1030,2895.44,9573.35
59924,14307,24307,1,28,171,551.39,6385.14
59925,94,10094,1,72,535,2241.65,4763.91
59926,8297,18297,2,100,1023,2346.08,15195.91
59927,13613,23613,1,46,806,1460.72,3741.52
59928,11505,21505,2,70,815,573.0,17288.44
59929,10629,3956,3,32,936,2092.1,7141.04
59930,5307,15307,1,60,308,2214.11,9622.71
59931,14775,24775,1,48,848,3537.73,17228.77
59932,7449,17449,2,22,287,236.4,10565.41
59933,12216,22216,2,72,918,3303.46,12066.92
59934,6283,6980,3,17,1087,1521.12,9634.01
59935,7254,17254,2,81,850,3088.59,12841.38
59936,2684,1022,3,30,510,2662.15,4812.13
59937,11571,21571,2,81,638,1530.18,12436.78
59938,12996,445,3,31,1076,2411.19,1840.19
59939,11146,21146,2,57,960,1866.41,16218.81
59940,10971,20971,2,77,375,3022.86,9128.13
59941,2591,12591,2,67,640,3912.48,13128.55
59942,12038,22038,1,70,974,3993.89,1178.99
59943,10788,20788,1,49,177,1317.41,18070.3
59944,3029,13029,2,2,929,3910.06,12203.74
59945,13994,1691,3,73,209,1584.5,2827.75
59946,3056,13056,2,67,501,1021.49,4270.71
59948,6663,16663,2,27,980,573.44,12687.19
59949,291,10291,1,39,216,1019.78,11184.28
59950,10343,20343,2,33,586,870.6,2123.51
59951,8279,18279,1,90,436,4508.17,2022.51
59952,13075,23075,1,59,1045,247.35,12683.85
59953,3672,13672,2,56,982,1330.07,5731.97
59954,6678,16678,2,13,928,3072.8,5180.83
59955,12887,22887,2,2,222,402.33,16192.64
59956,12286,22286,1,9,513,3780.67,10188.35
59957,2521,12521,1,93,767,913.22,19002.88
59958,14819,3622,3,45,384,3211.75,8357.55
59959,5168,1157,3,60,711,4895.42,10366.47
59960,13724,23724,1,92,872,2598.1,17201.23
59961,13863,1997,3,63,996,1096.13,14200.86
59962,7648,1688,3,88,941,4457.51,6109.15
59963,3256,4298,3,78,268,3855.64,12668.04
59964,12075,22075,1,2,828,1656.17,16194.98
59965,1909,25074,2,3,818,3259.96,10903.71
59966,8187,18187,2,35,806,409.86,14672.48
59967,5281,15281,2,38,1070,3850.28,8958.46
59968,12822,22822,2,38,993,3306.69,9631.14
59969,7375,8218,3,88,1025,852.98,2968.72
59970,10779,8898,3,43,319,622.05,8701.29
59971,12480,6866,3,5,70,2013.25,5934.72
59972,14064,5388,3,53,1012,1318.01,10379.53
59973,711,6393,3,71,467,3217.65,17454.33
59974,13296,23296,1,54,523,1953.16,14571.38
59975,12718,22718,1,33,891,4570.43,15157.02
59977,10557,20557,2,55,953,4621.39,3106.72
59978,1575,6114,3,60,495,621.91,16028.0
59979,7420,17420,1,78,721,2349.47,13879.7
59980,2358,12358,2,43,1058,666.32,9425.22
59981,1555,11555,1,27,785,483.77,12289.11
59982,14046,24046,1,45,50,1843.79,15156.92
59983,12679,22679,2,13,1015,4824.44,2000.81
59984,14675,24675,1,2,1052,2675.29,8839.37
59985,8920,18920,1,61,462,2306.3,12739.87
59986,2351,12351,1,72,835,858.78,2873.78
59987,7692,17692,2,14,662,282.53,9172.99
59988,8902,6735,3,95,274,1921.86,7499.58
59989,3936,13936,2,41,136,1555.81,2919.58
59991,2576,12576,2,89,213,4834.45,11168.42
59992,9592,1387,3,55,991,1022.45,14056.06
59993,13021,23021,2,70,303,646.91,5446.98
59994,11173,21173,2,72,878,1699.61,8750.57
59995,12428,22428,2,23,810,1520.05,5555.13
59996,3680,13680,2,11,766,3595.89,9991.65
59997,652,10652,2,36,283,2360.07,4314.14
59998,11066,8618,3,84,466,4715.86,3141.71
59999,11387,7268,3,69,1094,2317.73,6794.46
60000,5693,15693,1,76,393,4366.77,12140.79
60002,1704,3190,3,83,1086,482.53,16880.29
60003,13500,23500,2,22,117,1682.54,9566.16
60004,3381,13381,1,77,623,3660.89,8020.05
60005,8805,18805,1,88,2,309.07,5837.17
60006,3926,8889,3,48,235,4547.98,15205.06
60007,14957,6801,3,33,823,3629.29,11509.14
60008,13026,23026,2,77,1026,1137.83,5387.69
60009,5467,15467,1,58,352,3741.39,19916.94
60010,14950,24950,2,39,472,412.65,12964.25
60011,12300,22300,2,73,1003,4891.07,14055.92
60012,12935,22935,1,47,640,4676.83,3986.4
60013,7097,944,3,62,120,3705.44,17208.95
60014,12544,22544,2,93,708,3293.1,17231.43
60015,1117,11117,2,31,808,1735.11,4332.69
60016,9646,5606,3,94,17,4220.53,19344.62
60017,7541,9550,3,21,890,2114.76,19202.6
60018,9916,19916,1,79,379,2937.02,16943.62
60019,4820,3630,3,76,313,2807.55,17108.08
60020,407,5295,3,40,449,1168.78,11716.73
60021,4868,14868,2,92,1069,1994.18,19095.93
60022,1882,2655,3,98,471,319.07,16311.48
60024,646,10646,2,7,936,3756.11,3321.5
60025,3004,7023,3,55,641,4098.39,12421.8
60026,13413,7559,3,35,234,3121.11,7443.37
60027,5219,15219,1,37,991,191.71,2364.61
60028,6495,7612,3,32,207,3809.53,13711.38
60029,11549,7887,3,37,327,2115.27,7084.37
60030,2836,12836,2,42,16,3958.19,514.65
60031,2739,6999,3,97,358,1328.69,9885.56
60032,12632,22632,1,77,1074,3382.72,10685.62
60033,886,10886,2,95,587,3086.55,8261.12
60034,14282,24282,2,62,892,928.56,3688.54
60036,2489,12489,1,70,385,4752.92,10467.36
60037,10145,188,3,68,625,1414.37,17022.66
60038,8880,18880,2,28,937,2000.47,12866.4
60040,4614,14614,1,36,521,3832.31,5611.05
60042,7954,17954,1,51,968,1061.57,3428.71
60043,5426,15426,1,64,1027,3751.3,12667.77
60045,12194,22194,1,44,264,2295.77,7986.74
60046,11276,21276,1,8,481,2324.39,5692.7
60047,6484,16484,2,42,1045,2450.39,15016.12
60048,804,10804,2,19,532,2986.32,14417.23
60049,2749,12749,2,67,938,2957.99,14843.36
60050,6315,16315,1,15,931,2231.28,7798.15
60052,1319,11319,1,85,135,4490.01,4263.02
60053,3702,9592,3,88,2,4726.77,4521.38
60054,6428,1082,3,74,870,3402.66,7027.68
60055,14528,2978,3,14,30,736.54,18970.62
60056,14788,24788,2,27,576,4483.53,10123.77
60057,6956,16956,1,88,315,3054.95,12830.28
60058,11382,650,3,45,838,136.46,8833.2
60060,6049,16049,2,49,330,1324.06,11623.67
60061,9768,19768,2,96,427,933.92,18865.09
60062,192,10192,2,52,981,4601.35,19681.35
60063,5576,15576,2,35,1082,4204.14,5848.93
60065,2714,5534,3,51,439,2816.64,17119.91
60066,8314,2726,3,36,515,2764.16,11879.0
60067,14674,24674,1,17,573,1314.63,6003.27
60069,7928,17928,1,27,899,998.01,761.5
60070,14496,24496,1,86,588,2244.25,18057.28
60071,3971,13971,1,36,532,4206.01,17478.23
60072,11108,21108,2,64,414,2850.57,18798.37
